t,Symbol(beta),Symbol(betaD),Symbol(theta),Symbol(thetaD),Symbol(theta_m),Symbol(beta_c),
8.74,0.18084535102039362,0.9704278356572055,-0.2946245158996804,-0.9307751572123846,-0.19757076105867724,0.19757076105867724,
8.75,0.19054962937696568,0.9539749021712884,-0.30393226747180424,-0.9127890369496378,-0.2069715901465223,0.2069715901465223,
8.76,0.20008937839867857,0.9365285009910677,-0.3130601578413006,-0.8938491764697549,-0.21619075941971358,0.21619075941971358,
8.77,0.20945466340858926,0.9181049652273107,-0.32199864960599817,-0.8739734837914813,-0.22521863610205814,0.22521863610205814,
8.78,0.21863571306086238,0.898721656554731,-0.33073838444391296,-0.853180832508476,-0.23404576828835208,0.23404576828835208,
8.790000000000001,0.22762292962640968,0.8783969357727717,-0.3392701927689977,-0.8314910308827991,-0.2426628946966877,0.2426628946966877,
8.8,0.2364068989841374,0.8571501322050618,-0.3475851030778257,-0.808924790074353,-0.25106095410860396,0.25106095410860396,
8.81,0.244978400306188,0.8350015121012537,-0.35567435097856925,-0.7855036916684165,-0.2592310944883549,0.2592310944883549,
8.82,0.2533284154272005,0.8119722462065311,-0.3635293878952534,-0.7612501546621349,-0.26716468177420594,0.26716468177420594,
8.83,0.26144813788926585,0.7880843766635623,-0.37114188944187476,-0.7361874020681771,-0.2748533083362935,0.2748533083362935,
8.84,0.26932898165590147,0.7633607834101439,-0.37850376346255654,-0.7103394272897806,-0.28228880109718213,0.28228880109718213,
8.85,0.2769625894900029,0.7378251502327449,-0.38560715773545434,-0.6837309604161408,-0.2894632293128089,0.2894632293128089,
8.86,0.28434084099233037,0.7115019306316528,-0.39244446733961574,-0.6563874345806386,-0.29636891201301185,0.29636891201301185,
8.870000000000001,0.2914558602986469,0.6844163136478173,-0.39900834168542215,-0.6283349525168082,-0.30299842510227637,0.30299842510227637,
8.88,0.2983000234351251,0.6565941897945498,-0.4052916912105902,-0.5996002534383273,-0.30934460812269615,0.30934460812269615,
8.89,0.3048659653330706,0.6280621172292037,-0.4112876937449735,-0.5702106803597611,-0.3154005706824232,0.3154005706824232,
8.9,0.31114658650536264,0.5988472882910654,-0.4169898005485711,-0.5401941479643982,-0.3211596985540568,0.3211596985540568,
8.91,0.3171350593882733,0.5689774965214989,-0.42239174202821506,-0.5095791111144223,-0.32661565944849724,0.32661565944849724,
8.92,0.3228248343534883,0.5384811042717552,-0.4274875331393593,-0.4783945340869381,-0.3317624084707529,0.3317624084707529,
8.93,0.32820964539620584,0.5073870109923249,-0.4322714784802287,-0.44666986060717284,-0.3365941932650309,0.3365941932650309,
8.94,0.3332835155061291,0.4757246222857262,-0.4367381770863004,-0.41443498473758295,-0.3411055588571634,0.3411055588571634,
8.950000000000001,0.3380407617289864,0.4435238197919123,-0.44088252693367624,-0.3817202226687543,-0.345291352203013,0.345291352203013,
8.96,0.3424759999269055,0.4108149319626726,-0.44469972916036377,-0.34855628544499095,-0.3491467264519674,0.3491467264519674,
8.97,0.34658414924653225,0.3776287057684424,-0.44818529201481366,-0.31497425264446155,-0.35266714493496176,0.35266714493496176,
8.98,0.35036043630421665,0.3439962793672762,-0.4513350345412583,-0.28100554702082514,-0.3558483848866709,0.3558483848866709,
8.99,0.3538003990978894,0.3099491557529971,-0.4541450900114665,-0.24668191010048995,-0.35868654091158114,0.35868654091158114,
9,0.3568998906554194,0.2755191773859106,-0.4566119091124714,-0.21203537871717845,-0.3611780282035961,0.3611780282035961,
9.01,0.35965508242927846,0.24073850179700415,-0.4587322628996432,-0.17709826245337157,-0.36331958552863963,0.36331958552863963,
9.02,0.3620624674472485,0.20563957814347616,-0.46050324552417693,-0.14190312194657972,-0.3651082779794187,0.3651082779794187,
9.03,0.36411886322868325,0.17025512468167614,-0.4619222767436427,-0.10648274800732307,-0.36654149951107917,0.36654149951107917,
9.040000000000001,0.36582141447550004,0.13461810711153732,-0.462987104223716,-0.07087014148527998,-0.36761697526595316,0.36761697526595316,
9.05,0.36716759554661543,0.09876171773561543,-0.46369580563856877,-0.0350984938103563,-0.3683327636949545,0.3683327636949545,
9.06,0.3681552127239716,0.06271935536542711,-0.4640467905766723,0.0007988318734929445,-0.368687258482439,0.368687258482439,
9.07,0.3687824062776259,0.026524605898059002,-0.46403880225793737,0.036788319071929476,-0.36867919028051677,0.36867919028051677,
9.08,0.36904765233660647,-0.009788776522751515,-0.4636709190672181,0.07283631589879047,-0.3683076282578902,0.3683076282578902,
9.09,0.36894976457137896,-0.04618688785510956,-0.4629425559082302,0.10890905273315252,-0.3675719814673125,0.3675719814673125,
9.1,0.36848789569282786,-0.0826356921176398,-0.46185346538089866,0.14497265968371714,-0.3664720000347077,0.3664720000347077,
9.11,0.3676615387716515,-0.11910103906557243,-0.4604037387840615,0.18099318397349512,-0.36500777617190205,0.36500777617190205,
9.120000000000001,0.36647052838099575,-0.15554868169609468,-0.45859380694432655,0.21693660736084996,-0.3631797450137698,0.3631797450137698,
9.13,0.3649150415640348,-0.1919442936989298,-0.45642444087071804,0.25276886371493934,-0.3609886852794252,0.3609886852794252,
9.14,0.3629955986270455,-0.22825348697114167,-0.4538967522335686,0.2884558568644435,-0.35843571975590427,0.35843571975590427,
9.15,0.3607130637573341,-0.2644418293164994,-0.4510121936649242,0.3239634788381758,-0.35552231560157344,0.35552231560157344,
9.16,0.3580686454641691,-0.3004748624506995,-0.44777255887654244,0.3592576286147202,-0.3522502844653078,0.3522502844653078,
9.17,0.3550638968396621,-0.33631812043304077,-0.44417998259039526,0.3943042314956345,-0.34862178241629926,0.34862178241629926,
9.18,0.3517007156353317,-0.37193714864325766,-0.4402369402754389,0.4290692592129872,-0.34463930967819334,0.34463930967819334,
9.19,0.3479813441488991,-0.4072975234196624,-0.43594624768330903,0.4635187508770843,-0.3403057101601421,0.3403057101601421,
9.200000000000001,0.34390836891470244,-0.4423648724700894,-0.4313110601745382,0.49761883486418645,-0.3356241707762836,0.3356241707762836,
9.21,0.33948472019000153,-0.47710489616239443,-0.4263348718258963,0.5313357517368573,-0.3305982205441552,0.3305982205441552,
9.22,0.3347136712283776,-0.5114833897946758,-0.42102151430852774,0.5646358782813331,-0.32523172945161305,0.32523172945161305,
9.23,0.3295988373304308,-0.5454662669375706,-0.4153751555257144,0.5974857527370131,-0.3195289070809716,0.3195289070809716,
9.24,0.3241441746610551,-0.5790195839328851,-0.40940029799834426,0.629852101282876,-0.31349430097832776,0.31349430097832776,
9.25,0.3183539788217263,-0.6121095656226043,-0.4031017769855155,0.6617018658343851,-0.3071327947553707,0.3071327947553707,
9.26,0.31223288316550024,-0.6447026323720443,-0.39648475832717167,0.6930022331923211,-0.30044960591044334,0.30044960591044334,
9.27,0.3057858568417798,-0.6767654284389978,-0.3895547359952485,0.7237206655720436,-0.29345028335520096,0.29345028335520096,
9.28,0.2990182025573898,-0.708264851728365,-0.38231752933952806,0.753824932528006,-0.2861407046329233,0.2861407046329233,
9.290000000000001,0.2919355540401062,-0.7391680849584547,-0.374779280014248,0.7832831442740402,-0.2785270728143905,0.2785270728143905,
9.3,0.28454387319052166,-0.7694426282507891,-0.3669464485715076,0.8120637863850636,-0.27061591305722266,0.27061591305722266,
9.31,0.2768494469080138,-0.799056333141041,-0.35882581070765696,0.8401357558505665,-0.2624140688147335,0.2624140688147335,
9.32,0.26885888357660337,-0.8279774379930129,-0.35042445314915127,0.8674683984346265,-0.25392869768064275,0.25392869768064275,
9.33,0.26057910919667326,-0.8561746047823204,-0.341749769164805,0.8940315472813829,-0.24516726685645304,0.24516726685645304,
9.34,0.25201736314885004,-0.8836169572002159,-0.33280945369199116,0.9197955626890388,-0.23613754822891106,0.23613754822891106,
9.35,0.24318119357684786,-0.9102741200120683,-0.32361149806510076,0.9447313729596646,-0.22684761304575177,0.22684761304575177,
9.36,0.23407845237672717,-0.9361162595887024,-0.3141641843355041,0.9688105162165118,-0.2173058261788591,0.2173058261788591,
9.370000000000001,0.22471728978084016,-0.9611141255129114,-0.30447607917333896,0.9920051830653586,-0.20752083996507234,0.20752083996507234,
9.38,0.21510614852571106,-0.9852390931475907,-0.2945560273426854,1.0142882599617462,-0.19750158761611222,0.19750158761611222,
9.39,0.20525375759423514,-1.0084632070366153,-0.2844131447430679,1.0356333731320002,-0.18725727619049856,0.18725727619049856,
9.4,0.195169125523869,-1.030759224994748,-0.2740568110117479,1.0560149328828012,-0.17679737912186536,0.17679737912186536,
9.41,0.18486153327392152,-1.0521006627288625,-0.26349666168291985,1.0754081781219502,-0.16613162829974906,0.16613162829974906,
9.42,0.17434052664663288,-1.0724618388195732,-0.25274257990170035,1.0937892209020004,-0.15527000570071733,0.15527000570071733,
9.43,0.16361590825843714,-1.091817919880246,-0.24180468769268035,1.1111350907887652,-0.14422273456960716,0.14422273456960716,
9.44,0.1526977290596347,-1.110144965699489,-0.2306933367847927,1.1274237788484802,-0.13300027015264063,0.13300027015264063,
9.450000000000001,0.1415962794026398,-1.127419974163682,-0.2194190989963079,1.1426342810407428,-0.12161328998627097,0.12161328998627097,
9.46,0.13032207966100298,-1.143620925747964,-0.20799275618590046,1.156746640799388,-0.11007268374775947,0.11007268374775947,
9.47,0.11888587040352334,-1.158726827357829,-0.19642528977790658,1.1697419905802826,-0.09838954267568564,0.09838954267568564,
9.48,0.10729860212994505,-1.1727177552986734,-0.18472786987210374,1.1816025921537276,-0.08657514857082477,0.08657514857082477,
9.49,0.09557142457695832,-1.1855748971478568,-0.17291184395056647,1.192311875419814,-0.07464096239007212,0.07464096239007212,
9.5,0.08371567560547975,-1.1972805923029743,-0.16098872519636834,1.2018544755277332,-0.06259861244833201,0.06259861244833201,
9.51,0.07174286968245001,-1.2078183709810986,-0.148970180441091,1.2102162680847248,-0.05045988224550191,0.05045988224550191,
9.52,0.05966468597263903,-1.2171729914469462,-0.13686801776024377,1.2173844022470641,-0.038236697937846204,0.038236697937846204,
9.53,0.04749295605816956,-1.2253304752531073,-0.12469417373777313,1.2233473314942158,-0.02594111547515085,0.02594111547515085,
9.540000000000001,0.03523965130563849,-1.232278140282825,-0.11246070042283096,1.2280948418979882,-0.013585307427059268,0.013585307427059268,
9.55,0.022916869902810243,-1.2380046313951312,-0.10017975200385108,1.2316180777111256,-0.0011815495238895884,0.0011815495238895884,
9.56,0.010536823588858931,-1.2424999484835062,-0.08786357122673982,1.2339095641141942,0.011257793060992782,-0.011257793060992782,
9.57,-0.0018881758959761307,-1.2457554717724888,-0.07552447558559788,1.2349632269757356,0.023720279658546145,-0.023720279658546145,
9.58,-0.01434573061370102,-1.2477639841917822,-0.06317484331584053,1.2347744094983335,0.03619340825100108,-0.03619340825100108,
9.59,-0.02682337045561884,-1.2485196906841893,-0.050827099220857194,1.23333988564231,0.04866462978693424,-0.04866462978693424,
9.6,-0.03930856736246073,-1.2480182343220831,-0.03849370036443409,1.2306578702390554,0.06112136263192157,-0.06112136263192157,
9.61,-0.051788749705681564,-1.2462567091268437,-0.02618712166204354,1.226728025727308,0.07355100712133603,-0.07355100712133603,
9.620000000000001,-0.06425131679695001,-1.2432336695066648,-0.013919841404770457,1.221551465467806,0.08594096018118184,-0.08594096018118184,
9.63,-0.07668365349201665,-1.2389491362500378,-0.0017043267500923987,1.2151307536144325,0.09827862998240668,-0.09827862998240668,
9.64,-0.08907314485451703,-1.2334045990349576,0.010446980786051926,1.2074699015430157,0.11055145059391246,-0.11055145059391246,
9.65,-0.10140719084486662,-1.226603015437112,0.022521679801482085,1.198574360862078,0.12274689659949692,-0.12274689659949692,
9.66,-0.11367322099923774,-1.2185488064438856,0.034507423410102864,1.1884510130528418,0.1348524976442039,-0.1348524976442039,
9.67,-0.1258587090636766,-1.209247848504568,0.046391933540631286,1.1771081558084078,0.1468558528760376,-0.1468558528760376,
9.68,-0.1379511875487223,-1.1987074621705565,0.05816301509871537,1.1645554861640153,0.15874464524970253,-0.15874464524970253,
9.69,-0.14993826217042786,-1.1869363974022678,0.06980856996035552,1.1508040805314326,0.1705066556599591,-0.1705066556599591,
9.700000000000001,-0.16180762614445054,-1.1739448156417271,0.08131661076566984,1.135866371770578,0.18212977687332654,-0.18212977687332654,
9.71,-0.17354707430086783,-1.159744268771056,0.09267527448337562,1.119756123450245,0.19360202722820938,-0.19360202722820938,
9.72,-0.1851445169885784,-1.1443476750973314,0.10387283571787807,1.1024884014670973,0.20491156407505684,-0.20491156407505684,
9.73,-0.19658799373955171,-1.1277692925229403,0.11489771973254904,1.0840795432077397,0.21604669692987455,-0.21604669692987455,
9.74,-0.2078656866647811,-1.1100246890779069,0.12573851516462645,1.0645471244525113,0.22699590031627273,-0.22699590031627273,
9.75,-0.21896593355556018,-1.0911307110061155,0.13638398640915156,1.0439099242315586,0.2377478262732431,-0.2377478262732431,
9.76,-0.22987724066562135,-1.0711054486109732,0.14682308565146715,1.0221878878536177,0.24829131650798184,-0.24829131650798184,
9.77,-0.24058829515173108,-1.0499682000777542,0.15704496453000333,0.999402088335704,0.25861541417530337,-0.25861541417530337,
9.78,-0.25108797715250863,-1.027739433499295,0.16703898541336037,0.975574686467496,0.26870937526749394,-0.26870937526749394,
9.790000000000001,-0.2613653714875016,-1.004440747339145,0.17679473227803533,0.9507288897476112,0.2785626796008157,-0.2785626796008157,
9.8,-0.2714097789608931,-0.9800948295714046,0.18630202117551145,0.9248889104301773,0.28816504138726656,-0.28816504138726656,
9.81,-0.2812107272566071,-0.9547254157393353,0.19555091027981322,0.8980799229191406,0.29750641938261135,-0.29750641938261135,
9.82,-0.29075798141400044,-0.9283572461755525,0.20453170950900462,0.8703280207446681,0.3065770266040947,-0.3065770266040947,
9.83,-0.300041553875756,-0.9010160226249672,0.2132349897164513,0.8416601733508572,0.31536733961361585,-0.31536733961361585,
9.84,-0.30905171410200566,-0.8727283645080354,0.22165159144995988,0.812104182916861,0.3238681073644595,-0.3238681073644595,
9.85,-0.317778997747086,-0.8435217650560781,0.2297726332791285,0.7816886414245718,0.3320703596119198,-0.3320703596119198,
9.86,-0.3262142153976468,-0.8134245475426313,0.23758951969337422,0.7504428881753092,0.33996541489030796,-0.33996541489030796,
9.870000000000001,-0.3343484608730731,-0.782465821825202,0.2450939485751273,0.7183969679456707,0.3475448880608786,-0.3475448880608786,
9.88,-0.3421731190913251,-0.7506754414005276,0.252277918254584,0.6855815899589653,0.35480069743712983,-0.35480069743712983,
9.89,-0.34967987350533036,-0.7180839611634416,0.2591337341541737,0.6520280878336416,0.3617250714957154,-0.3617250714957154,
9.9,-0.35686071311696477,-0.6847225960450318,0.26565401503251007,0.6177683806539831,0.3683105551828352,-0.3683105551828352,
9.91,-0.3637079390774151,-0.6506231806903018,0.2718316988390499,0.5828349352912756,0.3745500158274404,-0.3745500158274404,
9.92,-0.37021417088431813,-0.6158181303187837,0.27766004819196266,0.5472607300858046,0.38043664867388227,-0.38043664867388227,
9.93,-0.376372352187506,-0.5803404028938545,0.2831326554928207,0.5110792199816027,0.38596398204774884,-0.38596398204774884,
9.94,-0.3821757562164445,-0.5442234627082825,0.2882434476926367,0.47432430318701174,0.3911258821695631,-0.3911258821695631,
9.950000000000001,-0.3876179908435273,-0.5075012454745975,0.29298669072450684,0.4370302894150132,0.39591655763175193,-0.39591655763175193,
9.96,-0.3926930032982733,-0.4702081249894221,0.297356993618657,0.3992318697380899,0.40033056355484353,-0.40033056355484353,
9.97,-0.3973950845481675,-0.4323788814217646,0.3013493123160379,0.3609640880732645,0.40436280543919834,-0.40436280543919834,
9.98,-0.40171887336238515,-0.39404867125536275,0.3049589531967705,0.32226231429407165,0.4080085427287382,-0.4080085427287382,
9.99,-0.4056593600749388,-0.35525299889595363,0.3081815763397112,0.2831622189477033,0.41126339210310836,-0.41126339210310836,
10,-0.40921189006389835,-0.31602768993533803,0.31101319852918824,0.24369974953756424,0.41412333051448014,-0.41412333051448014,
10.01,-0.41237216696325174,-0.2764088660449933,0.31345019602456387,0.20391110831410264,0.41658469798480946,-0.41658469798480946,
